dialogue_id,split,turn_id,role,text,act,issue,value
8,train,21,Candidate,"I am expecting a salary of 120,000",Offer,Salary,"120,000 USD"
8,train,22,Employer,let's discuss the other items before we continue with the salary discussion,Other,,
8,train,23,Candidate,I am expecting a fast promotion track,Offer,Promotion Possibilities,Fast promotion track
8,train,24,Employer,"ok, i accept the fast promotion task",Accept,Promotion Possibilities,Fast promotion track
8,train,25,Candidate,It's good to reach an agreement on fast promotion track,Other,,
8,train,26,Candidate,"I want a salary of 120,000",Offer,Salary,"120,000 USD"
8,train,27,Employer,work days are 10 hours,Offer,Working Hours,10 hours
8,train,28,Candidate,I reject 10 hours. I am expecting a workday of 8 hours,Reject,Working Hours,10 hours
8,train,28,Candidate,I reject 10 hours. I am expecting a workday of 8 hours,Offer,Working Hours,8 hours
8,train,29,Employer,"we havea lot of work, 10 hours to start",Offer,Working Hours,10 hours
8,train,30,Candidate,I reject a workday of 10 hours. I want a workday of 8 hours,Reject,Working Hours,10 hours
8,train,30,Candidate,I reject a workday of 10 hours. I want a workday of 8 hours,Offer,Working Hours,8 hours
8,train,31,Employer,"how about we start with 10 hrs and then in a month or so, revisit",Offer,Working Hours,10 hours
8,train,32,Candidate,I refuse 10 hours. I want a workday of 8 hours,Reject,Working Hours,10 hours
8,train,32,Candidate,I refuse 10 hours. I want a workday of 8 hours,Offer,Working Hours,8 hours
8,train,33,Employer,"ok, let's compromise on 9 hours",Offer,Working Hours,9 hours
8,train,34,Candidate,I reject 9 hours. I am willing to have a workday of 8 hours,Reject,Working Hours,9 hours
8,train,34,Candidate,I reject 9 hours. I am willing to have a workday of 8 hours,Offer,Working Hours,8 hours
8,train,35,Employer,we must have more than 8 hours to start,Reject,Working Hours,8 hours
8,train,36,Candidate,"I am expecting a salary of 120,000",Offer,Salary,"120,000 USD"
8,train,37,Employer,"i can agree to 90,000 for now",Offer,Salary,"90,000 USD"
8,train,38,Candidate,"I accept a salary of 90,000. I would like to move on. I want a workday of 8 hours",Accept,Salary,"90,000 USD"
8,train,38,Candidate,"I accept a salary of 90,000. I would like to move on. I want a workday of 8 hours",Offer,Working Hours,8 hours
8,train,39,Employer,9 hours,Offer,Working Hours,9 hours
8,train,40,Candidate,I reject 9 hours,Reject,Working Hours,9 hours
8,train,41,Employer,"I compromised on the salary, I increased the salary so i need more hours, 9 hours",Offer,Working Hours,9 hours
8,train,42,Candidate,I disagree about a workday of 9 hours,Reject,Working Hours,9 hours
8,train,43,Employer,"it's either 60000 with 8 hours or 90,000 with 10 hours",Offer,Salary,"90,000 USD"
8,train,43,Employer,"it's either 60000 with 8 hours or 90,000 with 10 hours",Offer,Working Hours,10 hours
8,train,44,Candidate,"I disagree with the offer. I am willing to have a workday of 8 hours and I am willing to have a salary of 120,000",Reject,,True
8,train,44,Candidate,"I disagree with the offer. I am willing to have a workday of 8 hours and I am willing to have a salary of 120,000",Offer,Working Hours,8 hours
8,train,44,Candidate,"I disagree with the offer. I am willing to have a workday of 8 hours and I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
8,train,45,Employer,can't do that.   you already agreed to 90000,Offer,Salary,"90,000 USD"
8,train,46,Candidate,"I reject 90,000. I want a salary of 120,000",Reject,Salary,"90,000 USD"
8,train,46,Candidate,"I reject 90,000. I want a salary of 120,000",Offer,Salary,"120,000 USD"
8,train,47,Candidate,"Sorry, I changed my preferences",Other,,
8,train,48,Candidate,I want a workday of 8 hours,Offer,Working Hours,8 hours
8,train,49,Employer,"if I give you 120,000 you will have to accept the 10 hours ",Offer,Salary,"120,000 USD"
8,train,49,Employer,"if I give you 120,000 you will have to accept the 10 hours ",Offer,Working Hours,10 hours
8,train,50,Candidate,"I refuse. I want a workday of 8 hours and I want a salary of 90,000",Reject,,True
8,train,50,Candidate,"I refuse. I want a workday of 8 hours and I want a salary of 90,000",Offer,Working Hours,8 hours
8,train,50,Candidate,"I refuse. I want a workday of 8 hours and I want a salary of 90,000",Offer,Salary,"90,000 USD"
8,train,51,Employer,90000 and 9 hours,Offer,Salary,"90,000 USD"
8,train,51,Employer,90000 and 9 hours,Offer,Working Hours,9 hours
8,train,52,Candidate,"I disagree with the offer. I am expecting a workday of 8 hours and I would like a salary of 120,000",Reject,,True
8,train,52,Candidate,"I disagree with the offer. I am expecting a workday of 8 hours and I would like a salary of 120,000",Offer,Working Hours,8 hours
8,train,52,Candidate,"I disagree with the offer. I am expecting a workday of 8 hours and I would like a salary of 120,000",Offer,Salary,"120,000 USD"
8,train,53,Employer,you keep changing your mind on the salary,Reject,,True
8,train,54,Candidate,I would like a workday of 9 hours,Offer,Working Hours,9 hours
8,train,55,Employer,"ok, workday is 9 hours",Accept,Working Hours,9 hours
8,train,56,Candidate,It's great that we agreed on 9 hours,Other,,
8,train,57,Candidate,I am willing to have a pension of 20%,Offer,Pension Fund,20%
8,train,58,Employer,10%,Offer,Pension Fund,10%
8,train,59,Candidate,I agree,Accept,,True
8,train,60,Employer,then i think we agree on everything now,Query,,
80,test,0,Candidate,Hello. I would like to discuss the issues of my contract.,Greet,,True
80,test,1,Candidate,I am expecting a position of project manager,Offer,Job Description,Project Manager
80,test,2,Employer,Hello. We are currently hiring for a Programmar.,Greet,,True
80,test,2,Employer,Hello. We are currently hiring for a Programmar.,Offer,Job Description,Programmer
80,test,3,Candidate,"I accept a position of programmer. Now let's talk about how we can agree on other issues. I want a salary of 120,000",Accept,Job Description,Programmer
80,test,3,Candidate,"I accept a position of programmer. Now let's talk about how we can agree on other issues. I want a salary of 120,000",Offer,Salary,"120,000 USD"
80,test,4,Employer,"I can offer you a salary of 60,000USD. With Fast promotion track so you can earn a salary raise sooner.",Offer,Salary,"60,000 USD"
80,test,4,Employer,"I can offer you a salary of 60,000USD. With Fast promotion track so you can earn a salary raise sooner.",Offer,Promotion Possibilities,Fast promotion track
80,test,5,Candidate,I refuse,Reject,,True
80,test,6,Candidate,What do you have to offer?,Query,,
80,test,7,Employer,"Okay, I can offer you 90,000 if you work 10 hours.",Offer,Salary,"90,000 USD"
80,test,7,Employer,"Okay, I can offer you 90,000 if you work 10 hours.",Offer,Working Hours,10 hours
80,test,8,Candidate,"I refuse. I am willing to have a workday of 8 hours and I want a salary of 120,000",Reject,,True
80,test,8,Candidate,"I refuse. I am willing to have a workday of 8 hours and I want a salary of 120,000",Offer,Working Hours,8 hours
80,test,8,Candidate,"I refuse. I am willing to have a workday of 8 hours and I want a salary of 120,000",Offer,Salary,"120,000 USD"
80,test,9,Employer,"I can offer 120,000 if you work 10 hours.",Offer,Salary,"120,000 USD"
80,test,9,Employer,"I can offer 120,000 if you work 10 hours.",Offer,Working Hours,10 hours
80,test,10,Candidate,I reject the previous offer,Reject,,True
80,test,11,Employer,Okay let's move on. ,Other,,
80,test,12,Candidate,What do you have to offer?,Query,,
80,test,13,Candidate,"Sorry, I changed my preferences",Other,,
80,test,14,Candidate,"I am expecting a salary of 120,000",Offer,Salary,"120,000 USD"
80,test,15,Employer,Would you be willing to accept 10 hours of work if we hire you are as a project manager,Offer,Working Hours,10 hours
80,test,15,Employer,Would you be willing to accept 10 hours of work if we hire you are as a project manager,Offer,Job Description,Project Manager
80,test,16,Candidate,"I agree. Now let's talk about how we can agree on other issues. I would like a salary of 120,000",Accept,,True
80,test,16,Candidate,"I agree. Now let's talk about how we can agree on other issues. I would like a salary of 120,000",Offer,Salary,"120,000 USD"
80,test,17,Employer,"I can offer you 90,000 and fast promotion track.",Offer,Salary,"90,000 USD"
80,test,17,Employer,"I can offer you 90,000 and fast promotion track.",Offer,Promotion Possibilities,Fast promotion track
80,test,18,Candidate,I reject the previous offer,Reject,,True
80,test,19,Employer,"90,000 with a 10% pension fund.",Offer,Salary,"90,000 USD"
80,test,19,Employer,"90,000 with a 10% pension fund.",Offer,Pension Fund,10%
80,test,20,Candidate,"I refuse. I would like a salary of 120,000 and I am willing to have a pension of 20%",Reject,,True
80,test,20,Candidate,"I refuse. I would like a salary of 120,000 and I am willing to have a pension of 20%",Offer,Salary,"120,000 USD"
80,test,20,Candidate,"I refuse. I would like a salary of 120,000 and I am willing to have a pension of 20%",Offer,Pension Fund,20%
80,test,21,Employer,"120,000 USD, No car and no Pension fund",Offer,Salary,"120,000 USD"
80,test,21,Employer,"120,000 USD, No car and no Pension fund",Offer,Leased Car,Without leased car
80,test,21,Employer,"120,000 USD, No car and no Pension fund",Offer,Pension Fund,0%
80,test,22,Candidate,I refuse,Reject,,True
80,test,23,Candidate,"I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
80,test,24,Employer,"90,000 USD, No car and 10% pension fund",Offer,Salary,"90,000 USD"
80,test,24,Employer,"90,000 USD, No car and 10% pension fund",Offer,Leased Car,Without leased car
80,test,24,Employer,"90,000 USD, No car and 10% pension fund",Offer,Pension Fund,10%
80,test,25,Candidate,"I refuse. I am willing to have a salary of 120,000, I would like a company car and I am expecting a pension of 20%",Reject,,True
80,test,25,Candidate,"I refuse. I am willing to have a salary of 120,000, I would like a company car and I am expecting a pension of 20%",Offer,Salary,"120,000 USD"
80,test,25,Candidate,"I refuse. I am willing to have a salary of 120,000, I would like a company car and I am expecting a pension of 20%",Offer,Leased Car,With leased car
80,test,25,Candidate,"I refuse. I am willing to have a salary of 120,000, I would like a company car and I am expecting a pension of 20%",Offer,Pension Fund,20%
80,test,26,Employer,No.,Reject,,True
80,test,27,Candidate,"I would like a salary of 120,000",Offer,Salary,"120,000 USD"
80,test,28,Candidate,"I want a salary of 120,000",Offer,Salary,"120,000 USD"
80,test,29,Employer,"120,000, Fast Track, with Car, and 10%pension",Offer,Salary,"120,000 USD"
80,test,29,Employer,"120,000, Fast Track, with Car, and 10%pension",Offer,Promotion Possibilities,Fast promotion track
80,test,29,Employer,"120,000, Fast Track, with Car, and 10%pension",Offer,Leased Car,With leased car
80,test,29,Employer,"120,000, Fast Track, with Car, and 10%pension",Offer,Pension Fund,10%
80,test,30,Candidate,I agree,Accept,,True
80,test,31,Candidate,I'm happy that you accept. We can sign the agreement now. Please pick the values in the agreement draft and press Sign.,Other,,
81,test,0,Candidate,Hello. I would like to discuss the issues of my contract.,Greet,,True
81,test,1,Candidate,"I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
81,test,2,Employer,i cant give you a pension or a car,Other,,
81,test,3,Candidate,"I want a salary of 120,000",Offer,Salary,"120,000 USD"
81,test,4,Employer,i cant do that high a salary,Reject,,
81,test,5,Candidate,"I am willing to have a salary of 90,000",Offer,Salary,"90,000 USD"
